82+37	72+60,70+38,27+27,70+70,55+15,68+27,27+85,47+66,85+21,71+42,75+62,51+43,61+67,66+64,66+62,81+50,24+65,47+47,85+81,63+68,27+38,52+47,84+48,73+76,76+61,87+51,81+34,82+55,56+81,58+24,62+70,27+16
56+14	46+88,64+42,73+42,75+28,37+55,26+77,82+66,58+85,47+26,52+53,36+74,86+60,77+81,37+17,82+47,87+45,81+51,53+16,54+85,11+58,62+57,38+60,88+41,31+81,77+47,18+54,58+88,47+81,71+70,74+87,68+61,77+32
52+61	28+45,53+56,66+85,67+41,24+76,28+65,61+57,64+83,46+85,82+13,28+66,31+28,77+47,88+42,43+70,88+64,82+28,58+63,28+87,62+41,86+25,87+20,58+77,37+38,44+67,60+46,22+77,44+37,38+41,83+44,68+33,77+58
85+32	73+34,64+51,32+81,51+74,56+74,76+46,67+50,75+77,82+60,84+27,85+40,74+64,61+36,35+54,52+17,78+44,76+25,81+12,71+37,56+88,82+57,73+24,37+66,43+58,37+37,50+53,18+11,85+54,84+26,25+36,71+47,41+86
77+13	66+38,61+57,54+63,66+34,82+16,33+46,56+17,47+87,81+54,77+82,35+65,46+53,18+16,36+67,63+68,16+64,68+26,78+31,73+17,67+22,27+55,58+41,87+52,81+84,50+65,67+50,45+70,60+67,32+58,24+56,83+45,88+67
56+74	37+15,48+17,85+87,85+60,42+63,81+47,83+12,45+44,67+44,37+13,27+28,84+18,41+83,73+63,16+88,42+62,21+77,25+71,87+14,60+52,88+42,33+71,15+36,66+82,57+25,73+52,17+83,55+27,78+45,34+85,14+76,47+76
83+57	57+28,24+73,87+35,18+78,84+22,54+46,52+61,47+74,66+85,82+53,14+83,36+23,48+68,66+13,41+28,27+37,12+18,72+56,60+43,24+48,71+32,42+82,48+86,81+45,72+58,85+76,74+81,60+64,26+15,52+42,37+13,22+83
17+38	72+45,43+52,17+78,67+38,81+76,12+38,68+65,12+17,21+76,77+13,73+85,27+24,15+18,34+78,26+25,64+64,56+64,13+86,28+13,23+56,58+42,46+77,63+47,41+73,61+88,47+42,26+45,12+47,84+72,25+85,17+42,45+71
24+47	31+74,64+46,86+42,35+56,56+33,51+52,75+80,16+77,73+78,33+57,73+38,10+80,86+72,80+44,58+26,57+86,23+56,23+88,12+48,71+86,43+61,36+72,36+28,38+53,38+62,73+61,27+43,78+22,74+65,24+17,82+61,33+88
86+42	65+43,74+28,88+46,76+42,71+62,13+82,67+12,40+75,32+61,36+75,84+75,38+17,41+75,48+11,75+34,17+78,52+64,54+73,15+80,24+36,72+55,87+15,72+20,86+32,18+71,65+66,68+82,28+31,80+66,83+56,37+75,80+16
68+50	11+48,56+28,78+47,24+84,76+17,16+47,64+34,84+80,83+73,65+26,48+15,84+68,46+18,61+18,71+78,35+61,73+56,61+70,10+85,42+76,57+25,34+74,88+77,13+82,38+74,64+61,51+51,16+48,65+25,75+85,24+87,68+37
74+81	42+74,35+65,48+25,11+68,63+45,76+52,20+87,27+28,64+64,18+31,77+25,74+85,60+83,84+70,25+82,13+76,76+25,62+63,35+36,75+76,88+13,35+72,21+78,48+38,78+46,62+57,45+67,12+84,76+15,42+80,84+38,14+66
77+72	56+51,45+15,88+24,66+55,64+46,68+32,16+25,74+31,46+86,63+75,70+25,81+85,41+28,82+63,17+86,35+28,76+31,83+47,75+33,77+50,54+48,85+28,78+88,28+86,86+18,13+78,75+23,85+78,57+14,18+45,78+67,86+38
46+38	18+15,17+87,42+68,60+37,72+65,75+60,18+43,26+88,87+38,57+88,24+70,61+77,83+33,72+80,74+35,52+88,50+51,35+46,80+42,44+82,65+33,41+76,68+52,47+78,84+30,62+80,87+66,65+30,33+84,51+28,75+65,30+66
31+70	43+56,27+86,48+32,44+45,42+81,74+57,15+18,77+48,21+83,56+28,23+83,23+78,80+14,11+38,27+45,58+33,76+23,51+46,76+22,27+75,65+30,57+74,47+16,54+16,21+73,73+48,68+60,78+72,80+18,78+64,83+53,77+80
22+17	84+77,21+87,42+57,65+85,28+58,27+76,74+60,15+24,54+76,83+83,84+75,50+60,27+38,50+68,86+63,33+16,18+87,23+48,44+85,68+63,57+35,71+36,83+87,65+65,40+83,84+22,46+46,23+57,78+14,80+44,35+80,76+44
22+67	85+10,81+26,43+68,43+87,22+74,58+73,47+28,42+28,74+26,50+76,15+24,56+24,41+54,36+60,68+38,70+41,50+50,68+80,48+22,58+53,58+26,41+86,75+61,81+58,23+72,63+57,36+58,81+44,84+70,83+80,31+28,78+27
53+80	51+80,42+66,77+28,61+76,55+51,37+28,80+57,26+25,75+50,34+82,68+74,21+70,31+78,21+72,81+55,68+71,18+35,80+18,18+82,35+36,32+67,73+61,36+46,38+52,80+51,23+56,52+58,37+33,45+71,47+28,84+32,53+62
68+76	61+67,46+43,52+76,53+61,48+68,72+80,50+71,42+60,45+78,23+85,63+32,80+83,82+23,51+50,54+87,80+43,37+61,52+62,75+44,51+28,86+32,78+21,70+73,27+80,84+75,46+35,68+65,25+17,24+77,31+85,78+85,80+70
87+82	25+25,86+50,61+71,78+60,37+18,67+82,66+16,74+60,44+63,78+53,54+60,41+87,46+68,62+87,25+57,17+65,56+60,84+52,54+55,27+38,88+10,56+43,26+26,80+48,80+53,55+18,81+37,36+34,50+42,63+57,87+64,18+15
17+17	87+67,24+83,81+77,46+26,12+81,55+18,86+73,70+42,77+81,50+77,87+34,51+61,27+81,62+67,78+20,22+78,76+62,55+73,86+50,60+76,52+88,84+57,70+64,88+46,47+14,78+43,58+13,78+71,75+88,84+50,43+68,25+81
43+73	46+26,48+13,37+17,28+87,23+72,66+82,71+27,68+32,23+48,67+45,14+80,45+15,80+13,51+47,45+25,76+20,82+33,42+38,38+15,72+56,38+63,52+75,74+77,34+80,71+54,48+26,17+56,63+36,36+72,20+82,38+60,81+22
53+87	66+15,87+57,25+27,15+25,58+18,16+75,70+56,87+48,85+71,24+87,38+35,73+28,80+52,14+58,83+87,30+81,85+67,78+75,55+47,35+80,42+53,54+18,14+88,41+81,61+55,30+84,73+56,88+67,85+15,77+62,44+86,84+70
64+40	64+51,17+65,68+47,86+81,51+47,83+33,58+21,74+81,47+68,38+51,56+57,55+38,21+72,70+88,28+36,72+52,58+54,47+26,82+67,81+40,67+13,45+24,65+62,38+72,83+50,40+50,40+83,35+70,60+33,56+27,83+73,36+83
73+75	62+57,11+85,82+20,35+61,68+63,72+78,75+64,66+41,60+84,52+55,47+85,17+63,63+80,77+85,84+52,40+77,46+57,61+72,24+82,71+42,62+41,76+27,87+72,72+33,63+31,41+75,16+73,60+68,53+60,78+78,67+54,43+85
52+83	87+56,33+26,14+87,83+16,63+52,38+74,74+63,20+80,67+40,35+84,31+82,84+83,34+62,35+63,60+48,26+84,52+17,81+18,38+11,77+65,66+73,60+66,41+64,72+50,63+63,76+43,40+74,82+54,82+63,45+77,65+60,55+15
37+71	61+75,74+31,65+45,13+76,82+43,74+82,16+13,78+40,65+88,81+78,51+82,63+85,54+63,33+38,73+77,18+13,37+87,71+81,44+55,65+36,54+85,58+25,65+84,14+38,66+55,17+67,75+37,88+40,23+78,23+84,12+38,45+61
15+18	38+27,17+27,86+73,71+44,76+36,84+55,58+17,81+76,47+57,15+88,30+71,81+65,61+38,27+53,82+77,66+44,24+73,61+61,37+34,48+84,60+71,73+60,84+47,43+52,32+60,67+85,41+67,73+64,62+85,64+71,75+87,72+42
57+70	74+25,25+88,16+65,51+77,55+86,86+65,17+17,25+28,72+25,46+72,33+67,87+83,67+51,57+87,45+52,62+34,75+54,62+73,57+73,73+65,27+56,87+23,37+81,74+74,60+46,56+18,58+76,52+85,87+50,68+75,78+35,84+38
83+53	57+47,37+12,36+14,72+17,46+34,55+85,37+72,35+66,51+62,20+76,28+45,78+31,57+85,35+46,56+38,74+35,75+77,17+67,30+70,46+77,27+62,17+76,81+51,77+25,11+80,76+27,66+54,86+63,57+60,70+40,53+46,44+58
63+80	53+82,71+35,82+62,48+51,76+66,35+58,84+68,42+80,22+82,58+72,83+65,47+56,17+26,42+55,47+46,51+83,82+60,36+54,58+87,74+15,12+78,61+40,60+76,85+23,47+62,80+71,68+73,76+78,36+45,38+65,70+57,44+55
78+48	45+37,41+85,27+88,52+82,86+76,57+42,21+82,74+28,52+53,83+25,61+48,42+57,41+70,18+48,21+73,18+33,38+25,48+72,28+28,28+81,45+67,50+48,41+87,66+18,38+67,36+82,67+42,75+80,81+52,23+72,88+17,62+58
41+56	54+15,17+33,68+58,77+32,26+53,15+74,36+55,33+27,75+32,20+77,27+57,68+21,58+15,65+76,64+52,34+83,61+47,45+67,28+42,44+26,55+43,22+27,58+40,83+85,84+43,75+82,27+78,45+55,22+48,86+72,58+52,36+46
26+28	58+24,82+66,17+68,58+87,22+82,82+63,47+17,33+18,25+82,77+53,26+65,81+50,66+66,84+68,36+84,82+33,68+86,57+46,24+55,40+85,68+63,78+21,21+72,64+35,17+64,15+85,64+41,28+43,41+73,15+86,68+77,24+18
62+83	15+77,17+46,57+56,56+40,58+38,68+21,88+84,30+66,82+45,70+44,65+32,80+26,48+52,43+62,55+25,48+85,78+56,24+26,30+85,80+63,50+58,75+37,36+66,57+55,24+71,77+68,85+23,23+71,50+52,15+14,57+87,12+88
32+72	37+24,57+62,75+46,13+80,68+78,52+28,17+35,86+13,73+42,42+38,68+41,68+87,45+86,61+72,77+86,85+50,78+13,87+88,72+40,70+86,57+14,55+46,23+77,28+55,30+61,20+70,68+61,80+32,41+63,16+75,16+58,38+65
28+15	34+68,63+58,14+81,76+81,28+54,87+61,81+42,56+75,74+55,84+27,87+84,56+36,42+65,52+71,53+66,58+85,34+57,74+28,88+66,87+28,78+44,62+56,58+56,52+81,77+47,82+80,60+55,73+30,25+81,28+85,84+70,75+33
74+62	34+81,67+36,42+85,45+84,86+45,18+78,75+86,71+65,83+28,63+77,77+24,24+75,63+88,21+75,82+57,17+32,33+71,85+80,87+80,66+41,58+22,85+35,84+36,18+62,70+81,48+58,81+66,57+22,55+45,67+24,34+36,22+71
76+38	74+42,18+67,56+78,53+56,44+27,43+51,87+72,55+35,63+82,55+36,50+77,64+52,82+26,47+85,71+20,26+45,17+43,78+42,40+64,73+85,56+64,42+38,46+28,71+83,54+26,76+65,65+82,61+70,80+20,20+88,71+38,80+32
71+50	33+87,27+83,16+28,77+87,65+55,84+38,40+78,71+76,41+71,53+68,58+67,50+63,81+80,85+50,76+27,87+88,62+67,47+14,88+87,38+55,25+34,11+18,76+30,66+28,21+75,87+46,60+80,88+71,51+87,70+21,73+31,53+74
13+18	53+88,86+31,14+36,65+30,76+35,15+16,67+40,72+52,86+23,72+80,85+50,80+51,74+80,18+87,46+87,68+35,45+66,22+76,57+26,75+63,68+37,73+74,77+33,67+86,42+71,78+64,44+65,45+25,81+66,58+75,62+38,56+18
64+66	55+47,73+51,25+17,74+35,78+38,67+23,36+26,10+84,37+56,61+44,15+81,38+43,16+83,88+86,47+33,27+85,37+26,86+55,23+75,72+73,47+85,41+28,62+66,48+67,80+13,82+76,44+36,24+47,13+77,48+52,68+27,28+38
75+76	66+14,40+81,27+54,75+26,66+25,70+55,16+82,87+45,57+38,58+54,28+87,34+55,88+68,34+36,42+37,76+44,83+81,55+34,88+63,16+33,54+53,55+41,84+53,72+58,41+87,58+52,80+55,25+58,61+43,82+35,40+50,63+54
27+52	27+65,35+70,64+33,70+51,74+88,81+45,76+15,58+26,36+78,55+71,75+65,72+73,60+54,71+25,24+76,43+86,37+80,48+63,50+47,43+82,83+81,61+40,62+60,53+72,87+17,62+83,51+54,34+67,50+57,27+86,17+54,36+68
11+18	73+65,41+67,13+58,51+87,30+64,84+43,16+24,33+74,33+82,61+18,56+34,74+35,65+85,25+38,45+61,87+21,65+83,48+81,37+53,28+88,36+78,46+25,80+12,68+31,32+78,87+87,57+27,50+88,80+34,81+21,36+74,71+63
22+76	55+16,68+24,34+86,57+74,38+81,55+47,68+36,56+57,43+88,24+83,82+84,83+23,10+85,17+78,70+54,75+83,74+25,85+46,58+23,36+84,35+56,17+80,41+62,38+68,70+45,43+74,32+47,61+45,62+47,88+30,20+87,71+36
50+58	75+44,46+84,71+68,40+68,85+54,14+38,67+27,54+71,77+35,70+54,87+41,26+74,23+77,46+60,80+66,66+58,78+72,28+13,62+35,80+34,20+82,60+80,30+83,76+80,72+40,15+65,58+87,70+23,26+25,67+46,26+71,56+85
71+54	82+63,67+16,70+38,83+16,88+78,28+53,33+87,82+21,73+46,87+81,34+58,50+57,73+35,56+38,27+58,14+18,66+41,75+52,62+17,58+11,80+66,53+37,85+84,31+58,42+62,64+48,16+85,43+64,34+74,52+64,47+66,71+85
33+64	77+74,72+46,78+83,25+73,85+40,54+28,14+15,71+65,34+16,52+44,67+46,85+62,32+71,44+38,37+77,26+45,70+57,80+10,50+42,87+85,67+73,78+21,16+33,42+72,88+13,40+63,82+83,71+74,37+62,70+82,50+52,86+21
86+36	68+62,68+78,30+71,58+83,48+47,35+56,80+15,16+17,41+62,28+71,22+47,57+56,50+66,65+64,38+28,55+45,61+78,16+53,53+84,27+86,22+28,13+68,64+73,81+78,81+63,15+27,55+70,74+75,54+41,57+26,34+74,73+48
46+60	76+65,66+47,84+58,13+77,18+84,72+71,57+82,88+45,62+66,60+77,63+47,63+58,46+82,25+18,83+15,75+52,73+55,67+73,87+61,75+81,18+21,55+80,51+75,36+57,78+75,41+54,73+80,81+64,23+67,52+56,64+85,64+52
75+38	85+50,76+42,37+43,55+82,38+76,63+60,50+85,84+53,61+50,87+32,71+66,77+64,83+16,72+40,12+48,67+68,10+83,50+76,82+45,55+16,24+80,67+72,54+84,70+37,14+75,84+76,38+70,15+47,68+86,83+40,82+22,31+38
16+82	60+62,36+24,46+16,36+58,26+28,76+31,88+55,25+88,33+47,53+74,50+63,87+45,63+70,82+45,38+35,47+52,53+72,31+80,23+77,44+46,78+51,51+60,85+87,52+76,38+75,85+26,18+78,15+36,86+14,76+44,83+58,68+44
15+56	66+51,13+46,86+12,54+35,63+43,85+58,80+62,64+66,36+77,56+33,81+20,50+53,74+32,22+77,80+78,84+24,50+87,86+20,60+46,80+10,75+64,38+12,56+83,82+14,70+27,70+34,65+71,30+88,34+60,76+15,44+86,46+17
48+41	73+78,25+76,13+86,46+78,63+65,68+17,67+87,81+56,37+32,78+40,87+53,62+81,73+65,78+86,85+55,31+71,22+88,61+74,48+83,65+31,32+75,70+22,77+65,83+75,11+82,50+88,70+51,30+75,46+73,85+14,54+88,66+58
53+66	26+33,83+68,35+85,11+82,82+85,70+88,72+66,53+70,77+13,15+36,47+73,84+57,62+42,62+35,33+78,56+52,78+78,68+58,17+77,81+18,37+42,45+53,53+36,74+83,16+64,84+11,72+84,47+53,12+58,17+17,47+72,55+68
65+57	13+57,33+27,18+34,50+46,84+22,18+56,85+12,73+43,50+68,68+64,58+24,62+63,16+83,73+88,51+18,32+81,85+38,23+18,82+24,21+82,43+71,82+38,34+77,73+82,68+12,68+83,86+86,48+22,71+32,41+60,51+56,68+44
36+85	81+43,36+14,44+85,22+58,24+68,55+50,17+23,72+87,75+33,82+26,54+44,22+67,46+88,51+42,82+37,66+26,82+60,57+64,85+77,55+37,38+31,77+42,75+56,12+77,67+23,12+85,61+85,87+50,73+63,70+23,76+57,61+63
86+20	70+37,57+24,58+24,85+41,85+78,50+52,34+64,88+53,28+61,55+74,28+55,18+82,78+42,77+61,15+85,62+65,51+78,24+16,64+78,27+35,86+84,35+60,61+55,66+41,73+88,37+83,62+32,87+34,52+37,38+22,45+72,50+50
33+38	87+10,80+74,46+36,23+81,75+73,31+86,26+47,47+70,48+33,28+23,38+85,40+57,25+84,38+73,12+17,30+61,58+42,66+76,82+21,31+74,58+17,36+36,40+78,55+80,82+32,62+17,57+50,47+26,86+68,51+77,67+18,88+58
75+53	35+67,23+78,78+46,41+52,62+28,83+55,43+64,15+36,48+18,65+53,76+80,86+42,50+45,70+84,83+61,52+81,71+46,56+64,38+35,38+52,27+43,84+41,18+47,16+58,42+87,72+32,87+36,86+47,88+28,73+82,18+85,53+27
32+82	67+40,31+73,56+82,76+73,13+46,45+72,71+43,87+58,32+88,78+55,12+18,74+32,68+55,74+71,61+84,26+71,75+18,37+55,71+73,24+48,54+43,68+13,57+64,43+16,65+28,75+54,78+18,74+67,85+38,42+53,83+70,31+63
27+13	65+61,68+64,18+52,80+77,56+15,15+67,44+51,54+57,23+36,22+82,71+54,44+53,47+84,42+27,64+60,33+58,68+45,54+77,41+68,72+18,73+50,12+28,17+83,26+83,74+24,72+64,71+63,18+17,47+68,37+71,74+57,70+88
57+84	80+53,85+40,37+43,82+72,61+88,71+38,50+84,86+44,18+74,87+25,27+25,85+86,15+14,18+47,14+47,46+15,64+78,83+28,72+80,88+32,33+37,70+20,10+87,48+42,13+37,63+75,17+43,67+70,48+63,86+65,70+72,85+47
63+67	26+87,33+72,18+54,75+83,38+74,24+87,43+63,30+61,46+14,30+84,40+74,60+73,46+73,85+30,43+18,18+83,58+26,75+65,71+26,71+28,88+51,77+53,77+20,42+55,65+15,50+77,80+61,25+78,78+83,48+36,70+84,55+37
64+36	24+83,53+84,85+16,73+82,87+88,87+71,30+73,64+55,68+72,72+22,57+65,55+35,27+85,42+76,71+54,52+50,56+74,66+82,60+68,56+65,48+52,82+55,72+64,56+81,88+53,74+45,84+50,46+75,72+56,85+57,53+76,44+66
78+35	28+47,76+83,55+51,62+84,82+35,83+54,17+86,30+78,28+62,72+67,13+82,57+47,35+62,63+33,71+44,47+81,73+86,74+33,78+33,72+17,65+45,74+52,73+30,35+71,88+64,17+32,67+44,22+57,71+86,17+52,45+38,57+23
30+78	70+50,22+67,72+25,37+28,73+52,21+85,26+83,67+38,61+67,76+23,13+77,36+25,57+36,86+36,17+15,73+85,48+66,68+84,66+54,66+27,38+52,52+72,57+86,83+41,58+15,28+43,23+82,41+88,51+52,87+77,44+37,68+66
24+84	20+84,27+44,26+44,41+58,86+52,74+67,83+30,56+84,80+76,25+47,74+42,16+13,62+42,64+74,37+34,37+32,38+48,61+70,38+68,28+34,78+82,53+81,82+74,81+62,85+88,30+80,22+86,68+14,88+64,58+40,64+52,22+75
15+84	43+36,36+13,52+76,17+82,24+36,28+72,23+76,37+44,27+73,24+80,18+46,74+30,62+27,48+15,75+52,74+43,75+20,26+27,73+71,65+66,80+18,30+66,24+82,68+22,35+25,74+36,73+43,56+85,36+66,68+25,28+64,22+48
62+78	61+55,73+17,67+68,86+63,24+84,73+42,75+85,48+70,83+73,73+67,63+51,80+26,53+75,27+57,83+55,41+63,25+67,58+62,86+12,86+44,86+38,85+64,40+86,78+15,71+77,42+54,43+86,38+82,23+67,23+72,47+28,28+47
88+23	16+54,38+80,71+66,76+77,43+64,70+72,45+65,73+70,64+86,80+48,65+72,63+26,25+77,27+72,73+23,88+16,84+74,78+60,35+15,18+11,65+16,36+55,55+62,63+67,45+14,52+61,53+62,50+66,66+35,54+68,17+88,26+27
57+44	61+82,88+85,44+52,71+18,84+46,73+24,61+18,65+64,54+87,81+71,68+38,77+71,16+74,86+36,56+27,37+74,77+82,80+18,56+15,73+82,25+76,13+86,57+76,57+55,81+50,77+41,74+26,18+15,87+46,28+52,72+67,47+43
24+74	84+56,28+52,42+65,23+38,53+52,30+83,65+61,28+48,45+15,73+83,50+74,75+51,86+55,51+82,78+11,32+57,45+37,66+75,58+25,74+16,76+41,41+77,72+26,82+80,21+88,77+61,43+68,46+74,75+21,25+34,82+28,81+81
56+17	84+87,57+23,17+23,38+32,37+73,70+54,24+26,82+84,20+85,43+51,52+88,43+48,36+66,44+80,86+84,24+58,28+67,48+84,44+75,33+85,73+87,35+65,61+57,47+85,75+42,51+50,27+80,77+36,17+72,50+67,16+17,53+50
26+27	80+27,56+24,27+43,73+78,80+72,51+54,70+75,44+36,58+82,35+65,40+51,41+55,38+42,52+46,28+86,57+86,66+38,53+18,44+56,12+82,60+70,36+35,71+73,63+51,44+66,45+74,43+56,26+87,13+27,77+36,68+13,42+55
84+14	64+25,50+75,36+67,80+28,84+76,25+16,60+45,40+58,17+28,27+17,68+31,85+82,83+44,88+58,65+17,83+52,50+72,53+87,85+30,71+37,27+28,58+63,40+84,73+30,44+53,75+88,21+48,60+63,31+58,42+86,41+68,66+42
75+44	22+83,56+41,23+58,58+18,78+46,54+87,28+41,21+80,35+66,51+76,42+80,43+74,45+70,68+16,65+46,80+13,36+58,58+73,78+52,66+24,33+74,35+25,84+56,50+85,31+62,88+45,71+27,56+27,80+58,80+11,15+67,71+48
72+63	61+44,44+15,80+31,62+53,66+51,40+85,57+53,44+75,80+27,86+41,35+16,83+27,84+24,86+87,63+74,75+84,73+85,18+81,76+17,77+38,78+28,83+81,22+80,75+25,86+47,16+15,82+73,26+14,34+64,70+48,17+63,68+27
78+27	37+62,26+53,63+51,81+21,36+26,80+21,46+65,87+45,70+63,51+56,53+51,74+21,74+50,73+21,56+57,86+84,35+84,28+88,83+64,60+87,61+81,16+36,51+72,17+24,76+88,54+77,72+57,76+61,47+47,57+22,45+60,78+68
77+54	45+15,57+54,84+52,67+18,32+81,58+18,46+33,57+46,11+84,88+65,32+60,55+56,45+71,28+31,20+75,37+14,62+66,57+57,67+23,84+23,30+85,14+84,68+77,88+17,85+14,33+16,62+62,54+45,75+44,14+86,18+58,40+64
55+38	85+73,37+87,86+73,18+16,67+67,57+88,15+48,52+87,66+80,66+76,43+55,56+64,37+70,52+81,66+41,72+88,80+76,27+85,70+56,88+51,48+88,53+78,83+41,38+46,80+27,81+45,67+86,50+60,61+74,72+40,40+76,82+11
73+30	63+87,57+80,73+51,22+78,72+86,62+54,87+83,47+34,46+81,47+45,82+32,53+67,26+80,67+40,18+55,18+42,53+51,84+76,80+26,56+45,66+24,85+45,67+33,56+16,60+30,37+12,20+74,76+83,50+71,68+41,43+26,87+63
61+38	61+45,83+74,24+88,85+61,24+71,74+36,44+83,28+21,83+62,14+15,66+85,51+57,50+80,51+63,11+87,42+48,76+71,15+37,70+55,41+73,62+81,36+60,24+35,31+71,67+46,36+13,36+54,55+64,64+74,66+87,12+83,18+77
81+18	31+88,37+42,57+51,75+34,63+84,86+20,80+23,67+86,73+26,18+65,28+27,78+24,67+36,68+17,82+76,84+80,67+60,68+54,87+61,47+25,21+75,65+25,75+55,73+85,88+36,18+85,53+66,72+83,51+54,14+36,50+85,88+51
16+44	77+66,22+37,33+64,40+87,84+71,85+57,46+53,87+61,27+67,45+48,28+72,75+23,81+34,72+71,75+64,38+11,71+77,60+77,82+70,40+61,47+25,38+58,60+50,70+32,81+85,13+48,28+52,74+67,63+81,65+55,72+54,51+60
46+45	22+84,55+61,30+71,80+41,36+13,48+63,80+50,84+61,26+65,66+87,41+67,52+43,80+17,72+88,17+45,45+85,54+28,77+88,52+28,76+78,63+75,70+45,72+57,80+14,68+60,41+77,53+61,21+80,78+84,46+72,30+88,80+67
64+35	13+27,38+22,44+77,76+57,80+14,67+78,54+63,72+36,25+70,72+61,60+45,48+67,37+61,87+82,86+56,83+80,87+35,18+22,74+36,35+76,48+50,38+38,54+36,81+22,34+78,38+63,46+54,62+37,12+58,71+58,15+55,15+57
67+48	37+63,14+16,42+75,76+74,26+66,64+55,32+83,76+81,86+48,26+68,26+82,78+81,44+53,11+80,87+33,18+37,30+76,47+12,63+37,51+76,83+87,73+53,26+17,85+83,23+82,65+65,73+50,22+85,15+67,66+36,63+70,48+42
83+83	81+70,21+85,66+53,63+75,83+31,51+58,38+22,87+51,87+48,42+47,24+35,46+55,21+75,22+82,46+70,37+72,61+46,61+82,55+25,27+56,54+82,86+11,26+85,63+33,22+71,86+80,81+34,71+54,83+50,41+81,82+24,43+57
65+47	51+46,43+67,82+16,55+53,60+82,53+86,21+58,66+81,66+72,87+61,67+83,55+80,24+76,83+15,60+55,42+72,78+76,44+68,48+14,73+37,45+87,67+38,82+57,18+80,43+61,54+45,88+85,78+17,17+27,88+70,28+87,28+25
42+64	76+86,75+72,38+51,18+43,50+53,31+48,37+38,55+45,80+60,77+76,82+44,88+26,48+78,86+47,81+10,42+68,36+15,43+84,43+60,28+85,83+33,65+15,72+57,82+34,68+45,51+55,73+81,38+84,44+85,16+15,76+80,74+80
64+15	51+84,26+66,21+68,60+74,65+58,74+23,47+50,55+17,75+43,61+82,57+68,71+87,77+52,46+48,61+73,76+58,74+16,74+37,48+70,17+27,57+41,71+82,85+62,61+38,67+65,62+33,76+44,35+54,63+83,36+23,60+87,74+87
21+74	48+18,58+41,14+57,26+85,88+64,21+70,82+80,83+88,18+62,88+30,60+88,41+28,15+68,84+45,82+76,83+20,36+73,41+67,17+62,42+72,83+11,46+53,54+70,68+60,27+68,74+60,84+75,63+27,85+55,22+77,43+76,80+34
40+51	45+82,37+85,12+81,78+67,57+83,85+52,86+73,71+62,17+44,86+12,70+57,30+82,75+87,43+28,51+47,84+22,38+77,81+45,52+71,74+87,58+26,26+45,53+43,78+42,15+66,68+64,43+83,56+13,14+17,66+45,22+57,37+48
45+86	31+38,64+78,67+87,16+54,80+56,52+40,45+53,27+14,82+80,41+85,82+36,15+88,71+22,70+71,51+85,37+13,47+50,63+40,25+67,18+64,78+30,73+58,82+70,27+56,10+86,64+35,88+53,17+57,77+84,68+85,56+83,22+80
38+76	77+60,61+77,37+63,63+56,80+41,56+84,33+67,76+28,60+86,44+25,82+70,44+66,16+76,81+81,76+15,27+33,70+55,67+23,71+31,55+26,58+46,77+70,37+36,25+57,25+88,38+21,80+20,31+76,65+35,11+68,56+47,58+78
73+55	31+66,44+72,50+42,24+68,14+83,77+43,78+88,83+82,73+27,14+26,45+72,13+36,41+68,66+72,78+23,68+14,72+84,85+14,53+84,26+28,45+54,18+47,84+57,82+87,24+45,68+88,66+66,53+54,68+73,75+81,47+66,77+47
66+87	16+83,77+74,73+81,78+22,31+18,47+88,63+70,75+25,74+33,83+60,75+50,17+74,68+52,48+43,14+65,82+58,55+24,54+82,55+55,74+87,73+57,64+77,46+80,30+81,62+80,18+35,80+77,51+57,72+40,87+61,27+22,67+18
74+26	26+75,60+85,74+35,62+57,35+26,65+83,57+24,70+73,77+66,51+84,38+61,73+42,34+66,81+74,64+85,57+80,32+70,18+77,82+87,47+86,67+82,14+76,67+61,20+72,63+80,35+25,52+47,14+77,37+34,17+28,72+84,86+38
13+66	34+17,70+63,45+70,75+87,63+71,26+56,70+77,25+18,31+78,72+85,18+62,35+44,42+51,78+20,70+54,47+45,23+56,83+53,15+83,50+64,27+18,46+77,46+81,73+56,83+81,22+86,35+71,56+18,48+27,76+27,44+77,58+44
38+55	87+87,67+13,78+65,31+88,41+57,78+58,63+26,71+64,48+81,58+27,28+76,71+88,86+53,32+57,45+86,82+84,27+24,58+26,42+67,50+62,21+80,37+78,33+62,70+42,38+80,23+71,50+85,75+32,28+71,34+15,65+74,88+23
52+28	77+56,74+37,30+80,42+18,46+74,36+28,83+40,61+51,55+72,80+60,56+58,84+17,18+16,81+47,73+86,57+51,41+76,24+65,46+71,47+27,83+68,24+15,37+87,48+85,81+60,82+27,36+34,43+56,41+63,47+25,84+73,85+37
58+64	74+38,82+47,62+73,53+82,75+71,36+47,64+65,21+75,18+58,35+85,88+61,81+84,68+57,37+28,64+45,72+44,64+84,81+28,74+78,60+38,38+73,33+67,68+83,77+68,71+71,10+82,54+51,58+26,64+85,47+43,41+77,71+24
35+85	67+26,18+84,73+55,38+67,57+65,23+88,78+45,16+15,62+86,43+18,78+34,57+54,52+71,46+81,36+65,73+70,68+83,80+28,55+71,46+47,57+26,17+67,33+70,18+43,28+58,45+67,26+71,34+46,20+85,46+73,61+36,76+23
53+43	76+17,73+44,68+84,43+47,28+23,88+46,80+17,68+16,70+56,73+52,87+44,86+68,67+40,57+25,70+66,47+13,43+48,65+33,44+57,33+57,28+66,45+83,64+42,12+86,37+15,21+85,63+45,83+44,61+58,45+34,67+65,62+18
